geo_value,time_value,percent_covid_visits
in,2020-05-04,0.368279
ks,2020-05-04,0.187403
ky,2020-05-04,0.109075
la,2020-05-04,0.296412
ma,2020-05-04,0.585961
md,2020-05-04,0.754828
me,2020-05-04,0.070627
mi,2020-05-04,0.324249
mn,2020-05-04,0.689471
mo,2020-05-04,0.462278
ms,2020-05-04,0.273349
mt,2020-05-04,0.028018
nc,2020-05-04,0.222069
nd,2020-05-04,0.108259
ne,2020-05-04,1.122522
nh,2020-05-04,0.260841
nj,2020-05-04,1.726058
nm,2020-05-04,0.338876
nv,2020-05-04,0.15939
ny,2020-05-04,1.241543
oh,2020-05-04,0.23709
ok,2020-05-04,0.162706
or,2020-05-04,0.054072
pa,2020-05-04,0.234624
pr,2020-05-04,0.106389
ri,2020-05-04,0.431218
sc,2020-05-04,0.060576
sd,2020-05-04,0.451792
tn,2020-05-04,0.147206
tx,2020-05-04,0.22352
ut,2020-05-04,0.102166
va,2020-05-04,0.379631
vt,2020-05-04,0.064761
wa,2020-05-04,0.169373
wi,2020-05-04,0.238632
wv,2020-05-04,0.056019
wy,2020-05-04,0.092018
ak,2020-05-05,0.053204
al,2020-05-05,0.111643
ar,2020-05-05,0.094205
az,2020-05-05,0.156139
ca,2020-05-05,0.173511
co,2020-05-05,0.296275
ct,2020-05-05,1.359056
dc,2020-05-05,1.515885
de,2020-05-05,0.51417
fl,2020-05-05,0.133921
ga,2020-05-05,0.193748
hi,2020-05-05,0.036543
ia,2020-05-05,0.170079
id,2020-05-05,0.041132
il,2020-05-05,0.656081
in,2020-05-05,0.341927
ks,2020-05-05,0.167133
ky,2020-05-05,0.08717
la,2020-05-05,0.269757
ma,2020-05-05,0.617566
md,2020-05-05,0.748962
me,2020-05-05,0.053885
mi,2020-05-05,0.297931
mn,2020-05-05,0.68319
mo,2020-05-05,0.365724
ms,2020-05-05,0.267369
mt,2020-05-05,0.020463
nc,2020-05-05,0.219402
nd,2020-05-05,0.080865
ne,2020-05-05,0.97142
nh,2020-05-05,0.20707
nj,2020-05-05,1.693498
nm,2020-05-05,0.318517
nv,2020-05-05,0.186918
ny,2020-05-05,1.21779
oh,2020-05-05,0.204067
ok,2020-05-05,0.139421
or,2020-05-05,0.05923
pa,2020-05-05,0.238586
pr,2020-05-05,0.118949
ri,2020-05-05,0.426973
sc,2020-05-05,0.074969
sd,2020-05-05,0.436792
tn,2020-05-05,0.143637
tx,2020-05-05,0.218153
ut,2020-05-05,0.089341
va,2020-05-05,0.410156
vt,2020-05-05,0.065712
wa,2020-05-05,0.157764
wi,2020-05-05,0.240286
wv,2020-05-05,0.053103
wy,2020-05-05,0.087655
ak,2020-05-06,0.059627
al,2020-05-06,0.094596
ar,2020-05-06,0.083723
az,2020-05-06,0.162485
ca,2020-05-06,0.177158
co,2020-05-06,0.301505
ct,2020-05-06,1.203797
dc,2020-05-06,1.371654
de,2020-05-06,0.443954
fl,2020-05-06,0.134448
ga,2020-05-06,0.190223
hi,2020-05-06,0.028269
ia,2020-05-06,0.171307
id,2020-05-06,0.032412
il,2020-05-06,0.638002
in,2020-05-06,0.326928
ks,2020-05-06,0.164986
ky,2020-05-06,0.09367
la,2020-05-06,0.26574
ma,2020-05-06,0.613385
md,2020-05-06,0.732147
me,2020-05-06,0.055172
mi,2020-05-06,0.278267
mn,2020-05-06,0.661222
mo,2020-05-06,0.295938
ms,2020-05-06,0.241523
mt,2020-05-06,0.021468
nc,2020-05-06,0.218482
nd,2020-05-06,0.069019
ne,2020-05-06,0.830945
nh,2020-05-06,0.207757
nj,2020-05-06,1.64852
nm,2020-05-06,0.299435
nv,2020-05-06,0.183434
ny,2020-05-06,1.162281
oh,2020-05-06,0.192395
ok,2020-05-06,0.116593
or,2020-05-06,0.060048
pa,2020-05-06,0.231957
pr,2020-05-06,0.125018
ri,2020-05-06,0.412721
sc,2020-05-06,0.076619
sd,2020-05-06,0.353428
tn,2020-05-06,0.195415
tx,2020-05-06,0.205327
ut,2020-05-06,0.08709
va,2020-05-06,0.399255
vt,2020-05-06,0.057192
wa,2020-05-06,0.129536
wi,2020-05-06,0.221122
wv,2020-05-06,0.048903
wy,2020-05-06,0.07225
ak,2020-05-07,0.050472
al,2020-05-07,0.089871
ar,2020-05-07,0.076546
az,2020-05-07,0.169718
ca,2020-05-07,0.174842
co,2020-05-07,0.278744
ct,2020-05-07,1.078465
dc,2020-05-07,1.274319
de,2020-05-07,0.426553
fl,2020-05-07,0.130159
ga,2020-05-07,0.195623
hi,2020-05-07,0.031651
ia,2020-05-07,0.164787
id,2020-05-07,0.038395
il,2020-05-07,0.607519
in,2020-05-07,0.309765
ks,2020-05-07,0.15381
ky,2020-05-07,0.084828
la,2020-05-07,0.245393
ma,2020-05-07,0.584314
md,2020-05-07,0.674657
me,2020-05-07,0.093298
mi,2020-05-07,0.264392
mn,2020-05-07,0.622086
mo,2020-05-07,0.282892
ms,2020-05-07,0.220906
mt,2020-05-07,0.016736
nc,2020-05-07,0.214522
nd,2020-05-07,0.061467
ne,2020-05-07,0.674625
nh,2020-05-07,0.185237
nj,2020-05-07,1.629795
nm,2020-05-07,0.255834
nv,2020-05-07,0.159726
ny,2020-05-07,1.121139
oh,2020-05-07,0.181304
ok,2020-05-07,0.100562
or,2020-05-07,0.055428
pa,2020-05-07,0.221182
pr,2020-05-07,0.102204
ri,2020-05-07,0.382875
sc,2020-05-07,0.073633
sd,2020-05-07,0.343018
tn,2020-05-07,0.185162
tx,2020-05-07,0.192911
ut,2020-05-07,0.097799
va,2020-05-07,0.388751
vt,2020-05-07,0.058775
wa,2020-05-07,0.114223
wi,2020-05-07,0.190293
wv,2020-05-07,0.047872
wy,2020-05-07,0.057553
ak,2020-05-08,0.043353
al,2020-05-08,0.085717
ar,2020-05-08,0.071198
az,2020-05-08,0.162872
ca,2020-05-08,0.175722
co,2020-05-08,0.255267
ct,2020-05-08,1.00265
dc,2020-05-08,1.294983
de,2020-05-08,0.42495
fl,2020-05-08,0.125543
ga,2020-05-08,0.204009
hi,2020-05-08,0.03013
ia,2020-05-08,0.165671
id,2020-05-08,0.034599
il,2020-05-08,0.578849
in,2020-05-08,0.303295
ks,2020-05-08,0.146966
ky,2020-05-08,0.084584
la,2020-05-08,0.220882
ma,2020-05-08,0.56667
md,2020-05-08,0.647297
me,2020-05-08,0.080244
mi,2020-05-08,0.249359
mn,2020-05-08,0.651311
mo,2020-05-08,0.249368
ms,2020-05-08,0.206755
mt,2020-05-08,0.018537
nc,2020-05-08,0.198687
nd,2020-05-08,0.049446
ne,2020-05-08,0.602007
nh,2020-05-08,0.184799
nj,2020-05-08,1.625177
nm,2020-05-08,0.216385
nv,2020-05-08,0.157535
ny,2020-05-08,1.083537
oh,2020-05-08,0.17369
ok,2020-05-08,0.084157
or,2020-05-08,0.060058
pa,2020-05-08,0.212522
pr,2020-05-08,0.0963
ri,2020-05-08,0.333394
sc,2020-05-08,0.070289
sd,2020-05-08,0.304738
tn,2020-05-08,0.208593
tx,2020-05-08,0.187887
ut,2020-05-08,0.09186
va,2020-05-08,0.377975
vt,2020-05-08,0.052308
wa,2020-05-08,0.117393
wi,2020-05-08,0.16659
wv,2020-05-08,0.04758
wy,2020-05-08,0.058987
ak,2020-05-09,0.037389
al,2020-05-09,0.08374
ar,2020-05-09,0.074128
az,2020-05-09,0.16253
ca,2020-05-09,0.179823
co,2020-05-09,0.244424
ct,2020-05-09,0.974112
dc,2020-05-09,1.308049
de,2020-05-09,0.51533
fl,2020-05-09,0.124993
ga,2020-05-09,0.208843
hi,2020-05-09,0.03289
ia,2020-05-09,0.175458
id,2020-05-09,0.030337
il,2020-05-09,0.583525
in,2020-05-09,0.299861
ks,2020-05-09,0.132061
ky,2020-05-09,0.082784
la,2020-05-09,0.214721
ma,2020-05-09,0.559457
md,2020-05-09,0.640271
me,2020-05-09,0.075228
mi,2020-05-09,0.242147
mn,2020-05-09,0.705843
mo,2020-05-09,0.203735
ms,2020-05-09,0.217424
mt,2020-05-09,0.016396
nc,2020-05-09,0.192825
nd,2020-05-09,0.036184
ne,2020-05-09,0.539815
nh,2020-05-09,0.181901
nj,2020-05-09,1.605048
nm,2020-05-09,0.18956
nv,2020-05-09,0.150488
ny,2020-05-09,1.033474
oh,2020-05-09,0.178991
ok,2020-05-09,0.08517
or,2020-05-09,0.055281
pa,2020-05-09,0.206379
pr,2020-05-09,0.12505
ri,2020-05-09,0.299381
sc,2020-05-09,0.075632
sd,2020-05-09,0.309578
tn,2020-05-09,0.225726
tx,2020-05-09,0.176391
ut,2020-05-09,0.099427
va,2020-05-09,0.379274
vt,2020-05-09,0.049595
wa,2020-05-09,0.115839
wi,2020-05-09,0.159836
wv,2020-05-09,0.046895
wy,2020-05-09,0.050023
ak,2020-05-10,0.039982
al,2020-05-10,0.08871
ar,2020-05-10,0.092728
az,2020-05-10,0.210207
ca,2020-05-10,0.187623
co,2020-05-10,0.247185
ct,2020-05-10,0.923592
dc,2020-05-10,1.367062
de,2020-05-10,0.522652
fl,2020-05-10,0.127877
ga,2020-05-10,0.207568
hi,2020-05-10,0.030752
ia,2020-05-10,0.170264
id,2020-05-10,0.028714
il,2020-05-10,0.604894
in,2020-05-10,0.304445
ks,2020-05-10,0.138654
ky,2020-05-10,0.103565
la,2020-05-10,0.200489
ma,2020-05-10,0.554072
md,2020-05-10,0.682156
me,2020-05-10,0.085341
mi,2020-05-10,0.250313
mn,2020-05-10,0.733752
mo,2020-05-10,0.176141
ms,2020-05-10,0.233779
mt,2020-05-10,0.02431
nc,2020-05-10,0.208756
nd,2020-05-10,0.031077
ne,2020-05-10,0.539622
nh,2020-05-10,0.196462
nj,2020-05-10,1.561152
nm,2020-05-10,0.208542
nv,2020-05-10,0.149236
ny,2020-05-10,0.982704
oh,2020-05-10,0.199611
ok,2020-05-10,0.094496
or,2020-05-10,0.061587
pa,2020-05-10,0.196558
pr,2020-05-10,0.124246
ri,2020-05-10,0.305778
sc,2020-05-10,0.080707
sd,2020-05-10,0.334292
tn,2020-05-10,0.237225
tx,2020-05-10,0.180871
ut,2020-05-10,0.102178
va,2020-05-10,0.383043
vt,2020-05-10,0.052837
wa,2020-05-10,0.127676
wi,2020-05-10,0.160897
wv,2020-05-10,0.048567
wy,2020-05-10,0.039577
ak,2020-05-11,0.040761
al,2020-05-11,0.087672
ar,2020-05-11,0.092967
az,2020-05-11,0.221059
ca,2020-05-11,0.200305
co,2020-05-11,0.267214
ct,2020-05-11,0.94016
dc,2020-05-11,1.490388
de,2020-05-11,0.517758
fl,2020-05-11,0.130552
ga,2020-05-11,0.210656
hi,2020-05-11,0.037777
ia,2020-05-11,0.174717
id,2020-05-11,0.036751
il,2020-05-11,0.645498
in,2020-05-11,0.322206
ks,2020-05-11,0.135615
ky,2020-05-11,0.120621
la,2020-05-11,0.200521
ma,2020-05-11,0.558529
md,2020-05-11,0.7411
me,2020-05-11,0.087065
mi,2020-05-11,0.268736
mn,2020-05-11,0.756035
mo,2020-05-11,0.156162
ms,2020-05-11,0.277898
mt,2020-05-11,0.026926
nc,2020-05-11,0.205709
nd,2020-05-11,0.043489
ne,2020-05-11,0.529409
nh,2020-05-11,0.206817
nj,2020-05-11,1.557422
nm,2020-05-11,0.191066
nv,2020-05-11,0.174909
ny,2020-05-11,1.03649
oh,2020-05-11,0.217411
ok,2020-05-11,0.102066
or,2020-05-11,0.070044
pa,2020-05-11,0.185911
pr,2020-05-11,0.125273
ri,2020-05-11,0.277873
sc,2020-05-11,0.083708
sd,2020-05-11,0.363555
tn,2020-05-11,0.256487
tx,2020-05-11,0.1825
ut,2020-05-11,0.108484
va,2020-05-11,0.400154
vt,2020-05-11,0.070772
wa,2020-05-11,0.135581
wi,2020-05-11,0.177322
wv,2020-05-11,0.052528
wy,2020-05-11,0.038336
ak,2020-05-12,0.032942
al,2020-05-12,0.114509
ar,2020-05-12,0.08448
az,2020-05-12,0.217254
ca,2020-05-12,0.183767
co,2020-05-12,0.232081
ct,2020-05-12,0.815466
dc,2020-05-12,1.480375
de,2020-05-12,0.568051
fl,2020-05-12,0.124189
ga,2020-05-12,0.179542
hi,2020-05-12,0.032988
ia,2020-05-12,0.173066
id,2020-05-12,0.042415
il,2020-05-12,0.61296
in,2020-05-12,0.279167
ks,2020-05-12,0.132073
ky,2020-05-12,0.107699
la,2020-05-12,0.196789
ma,2020-05-12,0.544076
md,2020-05-12,0.705697
me,2020-05-12,0.114155
mi,2020-05-12,0.248822
mn,2020-05-12,0.731699
mo,2020-05-12,0.139559
ms,2020-05-12,0.288565
mt,2020-05-12,0.019639
nc,2020-05-12,0.207539
nd,2020-05-12,0.044403
ne,2020-05-12,0.444448
nh,2020-05-12,0.192291
nj,2020-05-12,1.462369
nm,2020-05-12,0.178361
nv,2020-05-12,0.166974
ny,2020-05-12,1.006939
oh,2020-05-12,0.208662
ok,2020-05-12,0.084642
or,2020-05-12,0.06585
pa,2020-05-12,0.190516
pr,2020-05-12,0.109602
ri,2020-05-12,0.339947
sc,2020-05-12,0.087239
sd,2020-05-12,0.277744
tn,2020-05-12,0.259247
tx,2020-05-12,0.180753
ut,2020-05-12,0.086728
va,2020-05-12,0.389885
vt,2020-05-12,0.06807
wa,2020-05-12,0.129143
wi,2020-05-12,0.149412
wv,2020-05-12,0.046522
wy,2020-05-12,0.041744
ak,2020-05-13,0.028319
al,2020-05-13,0.134651
ar,2020-05-13,0.089865
az,2020-05-13,0.194803
ca,2020-05-13,0.173399
co,2020-05-13,0.230071
ct,2020-05-13,0.777301
dc,2020-05-13,1.397003
de,2020-05-13,0.506821
fl,2020-05-13,0.11831
ga,2020-05-13,0.16764
hi,2020-05-13,0.029585
ia,2020-05-13,0.187323
id,2020-05-13,0.053387
il,2020-05-13,0.595393
in,2020-05-13,0.237722
ks,2020-05-13,0.143371
ky,2020-05-13,0.099738
la,2020-05-13,0.196748
ma,2020-05-13,0.524363
md,2020-05-13,0.659249
me,2020-05-13,0.103461
mi,2020-05-13,0.247
mn,2020-05-13,0.673
mo,2020-05-13,0.11988
ms,2020-05-13,0.300359
mt,2020-05-13,0.021277
nc,2020-05-13,0.192528
nd,2020-05-13,0.066775
ne,2020-05-13,0.419834
nh,2020-05-13,0.154625
nj,2020-05-13,1.45129
nm,2020-05-13,0.181321
nv,2020-05-13,0.15381
ny,2020-05-13,0.966792
oh,2020-05-13,0.191589
ok,2020-05-13,0.091344
or,2020-05-13,0.062595
pa,2020-05-13,0.190637
pr,2020-05-13,0.120173
ri,2020-05-13,0.31277
sc,2020-05-13,0.078316
sd,2020-05-13,0.274284
tn,2020-05-13,0.265526
tx,2020-05-13,0.173715
ut,2020-05-13,0.086569
va,2020-05-13,0.350858
vt,2020-05-13,0.065566
wa,2020-05-13,0.116834
wi,2020-05-13,0.154932
wv,2020-05-13,0.045509
wy,2020-05-13,0.04628
ak,2020-05-14,0.025809
al,2020-05-14,0.137213
ar,2020-05-14,0.087244
az,2020-05-14,0.171177
ca,2020-05-14,0.165559
co,2020-05-14,0.211578
ct,2020-05-14,0.752822
dc,2020-05-14,1.306763
de,2020-05-14,0.503819
fl,2020-05-14,0.111285
ga,2020-05-14,0.167768
hi,2020-05-14,0.026668
ia,2020-05-14,0.170106
id,2020-05-14,0.04207
il,2020-05-14,0.555106
in,2020-05-14,0.211907
ks,2020-05-14,0.133368
ky,2020-05-14,0.088082
la,2020-05-14,0.185062
ma,2020-05-14,0.487641
md,2020-05-14,0.639403
me,2020-05-14,0.115732
mi,2020-05-14,0.237488
mn,2020-05-14,0.669943
mo,2020-05-14,0.116016
ms,2020-05-14,0.253102
mt,2020-05-14,0.0169
nc,2020-05-14,0.183093
nd,2020-05-14,0.084344
ne,2020-05-14,0.374089
nh,2020-05-14,0.117094
nj,2020-05-14,1.411798
nm,2020-05-14,0.17908
nv,2020-05-14,0.14698
ny,2020-05-14,0.955003
oh,2020-05-14,0.18296
ok,2020-05-14,0.083533
or,2020-05-14,0.0607
pa,2020-05-14,0.17605
pr,2020-05-14,0.115341
ri,2020-05-14,0.310214
sc,2020-05-14,0.070263
sd,2020-05-14,0.269744
tn,2020-05-14,0.240895
tx,2020-05-14,0.17079
ut,2020-05-14,0.076375
va,2020-05-14,0.318576
vt,2020-05-14,0.057173
wa,2020-05-14,0.116256
wi,2020-05-14,0.147899
wv,2020-05-14,0.038123
wy,2020-05-14,0.061655
ak,2020-05-15,0.024606
al,2020-05-15,0.133446
ar,2020-05-15,0.086263
az,2020-05-15,0.175737
ca,2020-05-15,0.161175
co,2020-05-15,0.225581
ct,2020-05-15,0.686284
dc,2020-05-15,1.240077
de,2020-05-15,0.477508
fl,2020-05-15,0.109728
ga,2020-05-15,0.185105
hi,2020-05-15,0.025003
ia,2020-05-15,0.158051
id,2020-05-15,0.037028
il,2020-05-15,0.549039
in,2020-05-15,0.210639
ks,2020-05-15,0.134832
ky,2020-05-15,0.078826
la,2020-05-15,0.188754
ma,2020-05-15,0.481521
md,2020-05-15,0.593516
me,2020-05-15,0.098509
mi,2020-05-15,0.224401
mn,2020-05-15,0.67076
mo,2020-05-15,0.105714
ms,2020-05-15,0.263982
mt,2020-05-15,0.018964
nc,2020-05-15,0.175643
nd,2020-05-15,0.079254
ne,2020-05-15,0.33952
nh,2020-05-15,0.119724
nj,2020-05-15,1.379
nm,2020-05-15,0.176148
nv,2020-05-15,0.136691
ny,2020-05-15,0.959245
oh,2020-05-15,0.171596
ok,2020-05-15,0.079788
or,2020-05-15,0.055569
pa,2020-05-15,0.173824
pr,2020-05-15,0.114381
ri,2020-05-15,0.27041
sc,2020-05-15,0.067891
sd,2020-05-15,0.282554
tn,2020-05-15,0.259791
tx,2020-05-15,0.174919
ut,2020-05-15,0.079225
va,2020-05-15,0.301377
vt,2020-05-15,0.057059
wa,2020-05-15,0.104223
wi,2020-05-15,0.168125
wv,2020-05-15,0.043214
wy,2020-05-15,0.075249
ak,2020-05-16,0.023559
al,2020-05-16,0.135776
ar,2020-05-16,0.073382
az,2020-05-16,0.166334
ca,2020-05-16,0.1748
co,2020-05-16,0.212386
ct,2020-05-16,0.655758
dc,2020-05-16,1.256313
de,2020-05-16,0.504228
fl,2020-05-16,0.12024
ga,2020-05-16,0.180507
hi,2020-05-16,0.027745
ia,2020-05-16,0.167215
id,2020-05-16,0.034456
il,2020-05-16,0.580519
in,2020-05-16,0.220873
ks,2020-05-16,0.125943
ky,2020-05-16,0.07413
la,2020-05-16,0.187064
ma,2020-05-16,0.474253
md,2020-05-16,0.585363
me,2020-05-16,0.094196
mi,2020-05-16,0.215116
mn,2020-05-16,0.748977
mo,2020-05-16,0.149677
ms,2020-05-16,0.265244
mt,2020-05-16,0.016801
nc,2020-05-16,0.174753
nd,2020-05-16,0.10965
ne,2020-05-16,0.316237
nh,2020-05-16,0.109728
nj,2020-05-16,1.336414
nm,2020-05-16,0.175978
nv,2020-05-16,0.134971
ny,2020-05-16,0.918142
oh,2020-05-16,0.162187
ok,2020-05-16,0.076884
or,2020-05-16,0.057084
pa,2020-05-16,0.175255
pr,2020-05-16,0.135867
ri,2020-05-16,0.283744
sc,2020-05-16,0.064708
sd,2020-05-16,0.253155
tn,2020-05-16,0.28676
tx,2020-05-16,0.180134
ut,2020-05-16,0.064127
va,2020-05-16,0.310329
vt,2020-05-16,0.052751
wa,2020-05-16,0.097693
wi,2020-05-16,0.17587
wv,2020-05-16,0.047122
wy,2020-05-16,0.077951
ak,2020-05-17,0.028484
al,2020-05-17,0.132631
ar,2020-05-17,0.072732
az,2020-05-17,0.201841
ca,2020-05-17,0.183059
co,2020-05-17,0.215141
ct,2020-05-17,0.642204
dc,2020-05-17,1.283621
de,2020-05-17,0.479602
fl,2020-05-17,0.122415
ga,2020-05-17,0.176792
hi,2020-05-17,0.025427
ia,2020-05-17,0.169754
id,2020-05-17,0.036042
il,2020-05-17,0.607782
in,2020-05-17,0.226137
ks,2020-05-17,0.129322
ky,2020-05-17,0.083922
la,2020-05-17,0.18585
ma,2020-05-17,0.471866
md,2020-05-17,0.610994
me,2020-05-17,0.092871
mi,2020-05-17,0.219163
mn,2020-05-17,0.779479
mo,2020-05-17,0.148108
ms,2020-05-17,0.272622
mt,2020-05-17,0.018421
nc,2020-05-17,0.172349
nd,2020-05-17,0.124512
ne,2020-05-17,0.312763
nh,2020-05-17,0.143674
nj,2020-05-17,1.306072
nm,2020-05-17,0.176611
nv,2020-05-17,0.13417
ny,2020-05-17,0.881654
oh,2020-05-17,0.169656
ok,2020-05-17,0.07597
or,2020-05-17,0.056178
pa,2020-05-17,0.171825
pr,2020-05-17,0.143694
ri,2020-05-17,0.28234
sc,2020-05-17,0.062518
sd,2020-05-17,0.2978
tn,2020-05-17,0.298406
tx,2020-05-17,0.190396
ut,2020-05-17,0.075994
va,2020-05-17,0.33012
vt,2020-05-17,0.060703
wa,2020-05-17,0.100331
wi,2020-05-17,0.19435
wv,2020-05-17,0.049123
wy,2020-05-17,0.08673
ak,2020-05-18,0.032645
al,2020-05-18,0.140128
ar,2020-05-18,0.082508
az,2020-05-18,0.21509
ca,2020-05-18,0.203977
co,2020-05-18,0.221661
ct,2020-05-18,0.629222
dc,2020-05-18,1.330753
de,2020-05-18,0.492674
fl,2020-05-18,0.12825
ga,2020-05-18,0.184141
hi,2020-05-18,0.025649
ia,2020-05-18,0.181261
id,2020-05-18,0.039566
il,2020-05-18,0.651735
in,2020-05-18,0.237058
ks,2020-05-18,0.128372
ky,2020-05-18,0.086754
la,2020-05-18,0.180285
ma,2020-05-18,0.478671
md,2020-05-18,0.629163
me,2020-05-18,0.116472
mi,2020-05-18,0.228241
mn,2020-05-18,0.816902
mo,2020-05-18,0.156431
ms,2020-05-18,0.314609
mt,2020-05-18,0.020456
nc,2020-05-18,0.1748
nd,2020-05-18,0.200966
ne,2020-05-18,0.309999
nh,2020-05-18,0.14886
nj,2020-05-18,1.311956
nm,2020-05-18,0.163361
nv,2020-05-18,0.147273
ny,2020-05-18,0.951944
oh,2020-05-18,0.18566
ok,2020-05-18,0.086362
or,2020-05-18,0.056178
pa,2020-05-18,0.164722
pr,2020-05-18,0.15143
ri,2020-05-18,0.24515
sc,2020-05-18,0.063503
sd,2020-05-18,0.320969
tn,2020-05-18,0.308315
tx,2020-05-18,0.202499
ut,2020-05-18,0.077238
va,2020-05-18,0.373778
vt,2020-05-18,0.077107
wa,2020-05-18,0.09968
wi,2020-05-18,0.2292
wv,2020-05-18,0.050277
wy,2020-05-18,0.11448
ak,2020-05-19,0.029114
al,2020-05-19,0.148648
ar,2020-05-19,0.082419
az,2020-05-19,0.200278
ca,2020-05-19,0.196008
co,2020-05-19,0.204257
ct,2020-05-19,0.582171
dc,2020-05-19,1.32043
de,2020-05-19,0.496338
fl,2020-05-19,0.125946
ga,2020-05-19,0.196014
hi,2020-05-19,0.023262
ia,2020-05-19,0.183909
id,2020-05-19,0.028425
il,2020-05-19,0.602083
in,2020-05-19,0.215172
ks,2020-05-19,0.113103
ky,2020-05-19,0.075284
la,2020-05-19,0.185775
ma,2020-05-19,0.461061
md,2020-05-19,0.588147
me,2020-05-19,0.087169
mi,2020-05-19,0.224
mn,2020-05-19,0.889522
mo,2020-05-19,0.167222
ms,2020-05-19,0.29731
mt,2020-05-19,0.015034
nc,2020-05-19,0.177105
nd,2020-05-19,0.216166
ne,2020-05-19,0.312073
nh,2020-05-19,0.14516
nj,2020-05-19,1.206214
nm,2020-05-19,0.166191
nv,2020-05-19,0.130409
ny,2020-05-19,0.986031
oh,2020-05-19,0.167812
ok,2020-05-19,0.078355
or,2020-05-19,0.045937
pa,2020-05-19,0.172629
pr,2020-05-19,0.153369
ri,2020-05-19,0.242336
sc,2020-05-19,0.072887
sd,2020-05-19,0.286478
tn,2020-05-19,0.363759
tx,2020-05-19,0.206891
ut,2020-05-19,0.073059
va,2020-05-19,0.382406
vt,2020-05-19,0.064101
wa,2020-05-19,0.102995
wi,2020-05-19,0.226506
wv,2020-05-19,0.054355
wy,2020-05-19,0.101571
ak,2020-05-20,0.026812
al,2020-05-20,0.136729
ar,2020-05-20,0.083756
az,2020-05-20,0.19134
ca,2020-05-20,0.190012
co,2020-05-20,0.195058
ct,2020-05-20,0.570095
dc,2020-05-20,1.202652
de,2020-05-20,0.48557
fl,2020-05-20,0.122646
ga,2020-05-20,0.191319
hi,2020-05-20,0.017147
ia,2020-05-20,0.189271
id,2020-05-20,0.028037
il,2020-05-20,0.589883
in,2020-05-20,0.210803
ks,2020-05-20,0.118512
ky,2020-05-20,0.069945
la,2020-05-20,0.174093
ma,2020-05-20,0.425226
md,2020-05-20,0.563691
me,2020-05-20,0.069688
mi,2020-05-20,0.216129
mn,2020-05-20,0.845488
mo,2020-05-20,0.169884
ms,2020-05-20,0.254957
mt,2020-05-20,0.011862
nc,2020-05-20,0.176434
nd,2020-05-20,0.178056
ne,2020-05-20,0.326396
nh,2020-05-20,0.123662
nj,2020-05-20,1.213453
nm,2020-05-20,0.171046
nv,2020-05-20,0.131754
ny,2020-05-20,0.943425
oh,2020-05-20,0.162382
ok,2020-05-20,0.092827
or,2020-05-20,0.038398
pa,2020-05-20,0.168878
pr,2020-05-20,0.147425
ri,2020-05-20,0.204552
sc,2020-05-20,0.074291
sd,2020-05-20,0.257869
tn,2020-05-20,0.385893
tx,2020-05-20,0.207837
ut,2020-05-20,0.076583
va,2020-05-20,0.367893
vt,2020-05-20,0.047046
wa,2020-05-20,0.101733
wi,2020-05-20,0.208546
wv,2020-05-20,0.051344
wy,2020-05-20,0.080371
ak,2020-05-21,0.035104
al,2020-05-21,0.138197
ar,2020-05-21,0.07307
az,2020-05-21,0.167761
ca,2020-05-21,0.190365
co,2020-05-21,0.198622
ct,2020-05-21,0.51811
dc,2020-05-21,1.177469
de,2020-05-21,0.47081
fl,2020-05-21,0.124159
ga,2020-05-21,0.181517
hi,2020-05-21,0.017108
ia,2020-05-21,0.177698
id,2020-05-21,0.021935
il,2020-05-21,0.54755
in,2020-05-21,0.205907
ks,2020-05-21,0.097924
ky,2020-05-21,0.06333
la,2020-05-21,0.17805
ma,2020-05-21,0.399926
md,2020-05-21,0.514885
me,2020-05-21,0.098043
mi,2020-05-21,0.203461
mn,2020-05-21,0.861525
mo,2020-05-21,0.151456
ms,2020-05-21,0.232424
mt,2020-05-21,0.014953
nc,2020-05-21,0.173849
nd,2020-05-21,0.170305
ne,2020-05-21,0.330638
nh,2020-05-21,0.129937
nj,2020-05-21,1.153924
nm,2020-05-21,0.151508
nv,2020-05-21,0.136247
ny,2020-05-21,0.923639
oh,2020-05-21,0.152349
ok,2020-05-21,0.092148
or,2020-05-21,0.02865
pa,2020-05-21,0.172257
pr,2020-05-21,0.1434
ri,2020-05-21,0.194755
sc,2020-05-21,0.07476
sd,2020-05-21,0.254206
tn,2020-05-21,0.440151
tx,2020-05-21,0.201565
ut,2020-05-21,0.067452
va,2020-05-21,0.346731
vt,2020-05-21,0.040943
wa,2020-05-21,0.100502
wi,2020-05-21,0.227942
wv,2020-05-21,0.046425
wy,2020-05-21,0.07317
ak,2020-05-22,0.032119
al,2020-05-22,0.12008
ar,2020-05-22,0.06502
az,2020-05-22,0.172184
ca,2020-05-22,0.182129
co,2020-05-22,0.185048
ct,2020-05-22,0.516877
dc,2020-05-22,1.069662
de,2020-05-22,0.485828
fl,2020-05-22,0.119548
ga,2020-05-22,0.184257
hi,2020-05-22,0.013243
ia,2020-05-22,0.163943
id,2020-05-22,0.023541
il,2020-05-22,0.534178
in,2020-05-22,0.190806
ks,2020-05-22,0.086581
ky,2020-05-22,0.060236
la,2020-05-22,0.184392
ma,2020-05-22,0.381216
md,2020-05-22,0.497358
me,2020-05-22,0.09813
mi,2020-05-22,0.194135
mn,2020-05-22,0.915528
mo,2020-05-22,0.145765
ms,2020-05-22,0.239737
