geo_value,time_value,fb_illness
ms,2020-06-18,0.4998981
mt,2020-06-18,0.4084076
nc,2020-06-18,0.4662536
nd,2020-06-18,0.4761547
ne,2020-06-18,0.4427603
nh,2020-06-18,0.2322273
nj,2020-06-18,0.3926169
nm,2020-06-18,0.5260725
nv,2020-06-18,0.6220043
ny,2020-06-18,0.4756332
oh,2020-06-18,0.3940582
ok,2020-06-18,0.7277357
or,2020-06-18,0.3826282
pa,2020-06-18,0.3507243
pr,2020-06-18,0.9750598
ri,2020-06-18,0.5466066
sc,2020-06-18,0.6064562
sd,2020-06-18,0.5640078
tn,2020-06-18,0.6456196
tx,2020-06-18,0.6924329
ut,2020-06-18,0.4608603
va,2020-06-18,0.4551196
vt,2020-06-18,0.8254513
wa,2020-06-18,0.4390753
wi,2020-06-18,0.3257219
wv,2020-06-18,0.4153333
wy,2020-06-18,0.5482192
ak,2020-06-19,0.7348152
al,2020-06-19,0.8032292
ar,2020-06-19,0.5982936
az,2020-06-19,0.9185604
ca,2020-06-19,0.4133137
co,2020-06-19,0.3800879
ct,2020-06-19,0.2817093
dc,2020-06-19,0.5666947
de,2020-06-19,0.4076612
fl,2020-06-19,0.5957001
ga,2020-06-19,0.4868562
hi,2020-06-19,0.2765238
ia,2020-06-19,0.6806075
id,2020-06-19,0.5778872
il,2020-06-19,0.4631206
in,2020-06-19,0.636341
ks,2020-06-19,0.5463931
ky,2020-06-19,0.629071
la,2020-06-19,0.5829606
ma,2020-06-19,0.2950949
md,2020-06-19,0.3797513
me,2020-06-19,0.5482958
mi,2020-06-19,0.3282773
mn,2020-06-19,0.4053417
mo,2020-06-19,0.3933177
ms,2020-06-19,0.522284
mt,2020-06-19,0.5106675
nc,2020-06-19,0.4260675
nd,2020-06-19,0.4077142
ne,2020-06-19,0.4572677
nh,2020-06-19,0.2536545
nj,2020-06-19,0.4014787
nm,2020-06-19,0.4791922
nv,2020-06-19,0.5895427
ny,2020-06-19,0.4518361
oh,2020-06-19,0.3805126
ok,2020-06-19,0.6354127
or,2020-06-19,0.3145546
pa,2020-06-19,0.3807662
ri,2020-06-19,0.5360761
sc,2020-06-19,0.7436926
sd,2020-06-19,0.657249
tn,2020-06-19,0.6024692
tx,2020-06-19,0.7086384
ut,2020-06-19,0.4621236
va,2020-06-19,0.463687
vt,2020-06-19,0.8295775
wa,2020-06-19,0.49612
wi,2020-06-19,0.3737686
wv,2020-06-19,0.4579665
wy,2020-06-19,0.3723185
ak,2020-06-20,0.5993134
al,2020-06-20,0.825723
ar,2020-06-20,0.6841803
az,2020-06-20,0.9840433
ca,2020-06-20,0.4583579
co,2020-06-20,0.3347536
ct,2020-06-20,0.277126
dc,2020-06-20,0.6706042
de,2020-06-20,0.3538685
fl,2020-06-20,0.6189113
ga,2020-06-20,0.5691269
hi,2020-06-20,0.3065277
ia,2020-06-20,0.7489671
id,2020-06-20,0.6892866
il,2020-06-20,0.4111408
in,2020-06-20,0.6204008
ks,2020-06-20,0.6095006
ky,2020-06-20,0.5681143
la,2020-06-20,0.6016464
ma,2020-06-20,0.3055123
md,2020-06-20,0.3655085
me,2020-06-20,0.4876608
mi,2020-06-20,0.3039979
mn,2020-06-20,0.4040043
mo,2020-06-20,0.3477702
ms,2020-06-20,0.7568685
mt,2020-06-20,0.604586
nc,2020-06-20,0.4395362
nd,2020-06-20,0.4849813
ne,2020-06-20,0.4795647
nh,2020-06-20,0.2927375
nj,2020-06-20,0.4154243
nm,2020-06-20,0.3007916
nv,2020-06-20,0.7245054
ny,2020-06-20,0.4087272
oh,2020-06-20,0.3602032
ok,2020-06-20,0.5865842
or,2020-06-20,0.2896397
pa,2020-06-20,0.3620918
pr,2020-06-20,0.9569328
ri,2020-06-20,0.496135
sc,2020-06-20,0.773285
sd,2020-06-20,0.6539121
tn,2020-06-20,0.5943292
tx,2020-06-20,0.780977
ut,2020-06-20,0.4056142
va,2020-06-20,0.4732078
vt,2020-06-20,0.7437787
wa,2020-06-20,0.4398939
wi,2020-06-20,0.340589
wv,2020-06-20,0.3729319
wy,2020-06-20,0.4776822
ak,2020-06-21,0.6475244
al,2020-06-21,0.7907713
ar,2020-06-21,0.7914275
az,2020-06-21,1.0128327
ca,2020-06-21,0.4683421
co,2020-06-21,0.3601798
ct,2020-06-21,0.2534829
dc,2020-06-21,0.6824659
de,2020-06-21,0.498343
fl,2020-06-21,0.6456989
ga,2020-06-21,0.6074295
hi,2020-06-21,0.2847227
ia,2020-06-21,0.7216394
id,2020-06-21,0.6467155
il,2020-06-21,0.396428
in,2020-06-21,0.6621421
ks,2020-06-21,0.6859592
ky,2020-06-21,0.5473511
la,2020-06-21,0.6980604
ma,2020-06-21,0.3715403
md,2020-06-21,0.3707308
me,2020-06-21,0.3730492
mi,2020-06-21,0.3145184
mn,2020-06-21,0.3991075
mo,2020-06-21,0.4271452
ms,2020-06-21,0.7440187
mt,2020-06-21,0.4469569
nc,2020-06-21,0.4530209
nd,2020-06-21,0.270578
ne,2020-06-21,0.4866347
nh,2020-06-21,0.2610176
nj,2020-06-21,0.471087
nm,2020-06-21,0.2722203
nv,2020-06-21,0.6590961
ny,2020-06-21,0.4185007
oh,2020-06-21,0.3420987
ok,2020-06-21,0.5857451
or,2020-06-21,0.343354
pa,2020-06-21,0.3559916
ri,2020-06-21,0.341179
sc,2020-06-21,0.7748619
sd,2020-06-21,0.596516
tn,2020-06-21,0.6557908
tx,2020-06-21,0.8521076
ut,2020-06-21,0.5260139
va,2020-06-21,0.4798479
vt,2020-06-21,0.7465661
wa,2020-06-21,0.4103884
wi,2020-06-21,0.3969657
wv,2020-06-21,0.3416221
wy,2020-06-21,0.6752998
ak,2020-06-22,1.0759269
al,2020-06-22,0.8566442
ar,2020-06-22,0.7524035
az,2020-06-22,1.1032362
ca,2020-06-22,0.4626578
co,2020-06-22,0.3656891
ct,2020-06-22,0.2174593
dc,2020-06-22,0.6858136
de,2020-06-22,0.5408559
fl,2020-06-22,0.7095486
ga,2020-06-22,0.6088501
hi,2020-06-22,0.251238
ia,2020-06-22,0.6652551
id,2020-06-22,0.6273655
il,2020-06-22,0.4413944
in,2020-06-22,0.6316615
ks,2020-06-22,0.7852728
ky,2020-06-22,0.5605026
la,2020-06-22,0.7584695
ma,2020-06-22,0.3821548
md,2020-06-22,0.3864307
me,2020-06-22,0.4372998
mi,2020-06-22,0.303779
mn,2020-06-22,0.352528
mo,2020-06-22,0.5018921
ms,2020-06-22,0.7906614
mt,2020-06-22,0.5482071
nc,2020-06-22,0.4589968
nd,2020-06-22,0.3306165
ne,2020-06-22,0.5330328
nh,2020-06-22,0.3638232
nj,2020-06-22,0.4939462
nm,2020-06-22,0.2516065
nv,2020-06-22,0.6327857
ny,2020-06-22,0.4174242
oh,2020-06-22,0.3370775
ok,2020-06-22,0.5351245
or,2020-06-22,0.3048164
pa,2020-06-22,0.3160178
pr,2020-06-22,0.9713333
ri,2020-06-22,0.4628825
sc,2020-06-22,0.7765033
sd,2020-06-22,0.6437251
tn,2020-06-22,0.5774904
tx,2020-06-22,0.9032483
ut,2020-06-22,0.6119564
va,2020-06-22,0.4680713
vt,2020-06-22,0.6743456
wa,2020-06-22,0.472983
wi,2020-06-22,0.3522957
wv,2020-06-22,0.3247994
wy,2020-06-22,0.8081113
ak,2020-06-23,0.7009824
al,2020-06-23,0.8763617
ar,2020-06-23,0.7652467
az,2020-06-23,1.0438555
ca,2020-06-23,0.4893459
co,2020-06-23,0.4600852
ct,2020-06-23,0.2086759
dc,2020-06-23,0.6847265
de,2020-06-23,0.5361381
fl,2020-06-23,0.7154264
ga,2020-06-23,0.6786273
hi,2020-06-23,0.2074082
ia,2020-06-23,0.7177116
id,2020-06-23,0.6185774
il,2020-06-23,0.4789566
in,2020-06-23,0.5440911
ks,2020-06-23,0.754519
ky,2020-06-23,0.5550441
la,2020-06-23,0.7777162
ma,2020-06-23,0.413414
md,2020-06-23,0.4010294
me,2020-06-23,0.4551553
mi,2020-06-23,0.3472985
mn,2020-06-23,0.3801687
mo,2020-06-23,0.4908153
ms,2020-06-23,0.9154186
mt,2020-06-23,0.5977538
nc,2020-06-23,0.4269438
nd,2020-06-23,0.6581905
ne,2020-06-23,0.4714271
nh,2020-06-23,0.4292238
nj,2020-06-23,0.532241
nm,2020-06-23,0.2550785
nv,2020-06-23,0.5485219
ny,2020-06-23,0.4173895
oh,2020-06-23,0.3539941
ok,2020-06-23,0.5579672
or,2020-06-23,0.2794193
pa,2020-06-23,0.3600498
pr,2020-06-23,0.961396
ri,2020-06-23,0.407873
sc,2020-06-23,0.8112173
sd,2020-06-23,0.6983375
tn,2020-06-23,0.5518658
tx,2020-06-23,0.9873453
ut,2020-06-23,0.5684899
va,2020-06-23,0.4624229
vt,2020-06-23,0.5331177
wa,2020-06-23,0.445075
wi,2020-06-23,0.361071
wv,2020-06-23,0.3785228
wy,2020-06-23,0.6955272
ak,2020-06-24,0.6997374
al,2020-06-24,0.8163078
ar,2020-06-24,0.7142113
az,2020-06-24,1.1149073
ca,2020-06-24,0.5166738
co,2020-06-24,0.4597892
ct,2020-06-24,0.2117441
dc,2020-06-24,0.7183749
de,2020-06-24,0.495983
fl,2020-06-24,0.7703274
ga,2020-06-24,0.6953458
hi,2020-06-24,0.2168655
ia,2020-06-24,0.6396267
id,2020-06-24,0.6319906
il,2020-06-24,0.4775573
in,2020-06-24,0.56837
ks,2020-06-24,0.8374083
ky,2020-06-24,0.5244159
la,2020-06-24,0.7487566
ma,2020-06-24,0.3845934
md,2020-06-24,0.4603152
me,2020-06-24,0.3994145
mi,2020-06-24,0.3461905
mn,2020-06-24,0.3934673
mo,2020-06-24,0.5444292
ms,2020-06-24,0.9967754
mt,2020-06-24,0.692677
nc,2020-06-24,0.4395372
nd,2020-06-24,0.8382028
ne,2020-06-24,0.580926
nh,2020-06-24,0.413462
nj,2020-06-24,0.5294842
nm,2020-06-24,0.1950579
nv,2020-06-24,0.5697759
ny,2020-06-24,0.4355662
oh,2020-06-24,0.339405
ok,2020-06-24,0.5922067
or,2020-06-24,0.3276099
pa,2020-06-24,0.3369581
pr,2020-06-24,0.0
ri,2020-06-24,0.3958609
sc,2020-06-24,0.7495656
sd,2020-06-24,1.0118737
tn,2020-06-24,0.5918403
tx,2020-06-24,1.0485096
ut,2020-06-24,0.6115376
va,2020-06-24,0.4340774
vt,2020-06-24,0.4403853
wa,2020-06-24,0.4192063
wi,2020-06-24,0.3714619
wv,2020-06-24,0.4268156
wy,2020-06-24,0.6898377
ak,2020-06-25,0.672973
al,2020-06-25,0.7052933
ar,2020-06-25,0.9288332
az,2020-06-25,1.1892797
ca,2020-06-25,0.5297996
co,2020-06-25,0.4691611
ct,2020-06-25,0.199438
dc,2020-06-25,0.654318
de,2020-06-25,0.5485128
fl,2020-06-25,0.8065942
ga,2020-06-25,0.7600333
hi,2020-06-25,0.2128661
ia,2020-06-25,0.5890787
id,2020-06-25,0.7674651
il,2020-06-25,0.4578077
in,2020-06-25,0.5933841
ks,2020-06-25,0.7057869
ky,2020-06-25,0.4282691
la,2020-06-25,0.7623102
ma,2020-06-25,0.3520245
md,2020-06-25,0.4755007
me,2020-06-25,0.319221
mi,2020-06-25,0.2847536
mn,2020-06-25,0.3841115
mo,2020-06-25,0.6813414
ms,2020-06-25,1.0492771
mt,2020-06-25,0.716186
nc,2020-06-25,0.4741505
nd,2020-06-25,0.8274069
ne,2020-06-25,0.5219168
nh,2020-06-25,0.4779008
nj,2020-06-25,0.5380165
nm,2020-06-25,0.2154339
nv,2020-06-25,0.5598474
ny,2020-06-25,0.459812
oh,2020-06-25,0.3594682
ok,2020-06-25,0.5484759
or,2020-06-25,0.3105369
pa,2020-06-25,0.358029
pr,2020-06-25,0.6592911
ri,2020-06-25,0.3819934
sc,2020-06-25,0.8882912
sd,2020-06-25,1.0941066
tn,2020-06-25,0.6872195
tx,2020-06-25,1.0545423
ut,2020-06-25,0.6539118
va,2020-06-25,0.3427927
vt,2020-06-25,0.1394062
wa,2020-06-25,0.4219784
wi,2020-06-25,0.3946889
wv,2020-06-25,0.4548021
wy,2020-06-25,0.7582315
ak,2020-06-26,0.5242737
al,2020-06-26,0.761799
ar,2020-06-26,0.8505502
az,2020-06-26,1.1935224
ca,2020-06-26,0.589619
co,2020-06-26,0.4709284
ct,2020-06-26,0.224744
dc,2020-06-26,0.1507931
de,2020-06-26,0.6063879
fl,2020-06-26,0.7713634
ga,2020-06-26,0.8175989
hi,2020-06-26,0.2037534
ia,2020-06-26,0.6387189
id,2020-06-26,0.7662749
il,2020-06-26,0.4158798
in,2020-06-26,0.5908288
ks,2020-06-26,0.6661176
ky,2020-06-26,0.4458067
la,2020-06-26,0.8148227
ma,2020-06-26,0.3798116
md,2020-06-26,0.542089
me,2020-06-26,0.3044992
mi,2020-06-26,0.3044011
mn,2020-06-26,0.3809007
mo,2020-06-26,0.6989601
ms,2020-06-26,1.0141679
mt,2020-06-26,0.6333106
nc,2020-06-26,0.4764276
nd,2020-06-26,0.8302174
ne,2020-06-26,0.5082034
nh,2020-06-26,0.4288879
nj,2020-06-26,0.5270655
nm,2020-06-26,0.2140514
nv,2020-06-26,0.5514302
ny,2020-06-26,0.4667052
oh,2020-06-26,0.3546491
ok,2020-06-26,0.5879088
or,2020-06-26,0.3497259
pa,2020-06-26,0.3481079
pr,2020-06-26,0.6461088
ri,2020-06-26,0.3763718
sc,2020-06-26,0.8424431
sd,2020-06-26,0.9291525
tn,2020-06-26,0.6459546
tx,2020-06-26,1.1000693
ut,2020-06-26,0.6515689
va,2020-06-26,0.3237437
vt,2020-06-26,0.1113429
wa,2020-06-26,0.3683465
wi,2020-06-26,0.3107408
wv,2020-06-26,0.3857205
wy,2020-06-26,0.7461953
ak,2020-06-27,0.6168919
al,2020-06-27,0.693387
ar,2020-06-27,0.8831589
az,2020-06-27,1.2487175
ca,2020-06-27,0.5786166
co,2020-06-27,0.5287994
ct,2020-06-27,0.2099246
dc,2020-06-27,0.1108835
de,2020-06-27,0.7018227
fl,2020-06-27,0.8346752
ga,2020-06-27,0.7591774
hi,2020-06-27,0.1879527
ia,2020-06-27,0.6718511
id,2020-06-27,0.6509046
il,2020-06-27,0.4287117
in,2020-06-27,0.5522606
ks,2020-06-27,0.6686037
ky,2020-06-27,0.4542732
la,2020-06-27,0.9321045
ma,2020-06-27,0.3775395
md,2020-06-27,0.5515972
me,2020-06-27,0.2822323
mi,2020-06-27,0.3292144
mn,2020-06-27,0.3592623
mo,2020-06-27,0.7456517
ms,2020-06-27,0.7923009
mt,2020-06-27,0.5038501
nc,2020-06-27,0.4474505
nd,2020-06-27,0.6826326
ne,2020-06-27,0.5512531
nh,2020-06-27,0.3787019
nj,2020-06-27,0.5535106
nm,2020-06-27,0.3942907
nv,2020-06-27,0.5187342
ny,2020-06-27,0.4505272
oh,2020-06-27,0.3891989
ok,2020-06-27,0.6397134
or,2020-06-27,0.3611161
pa,2020-06-27,0.3988974
pr,2020-06-27,0.6372124
ri,2020-06-27,0.4484161
sc,2020-06-27,0.8974664
sd,2020-06-27,0.9599208
tn,2020-06-27,0.5930581
tx,2020-06-27,1.1142868
ut,2020-06-27,0.6278152
va,2020-06-27,0.3301709
vt,2020-06-27,0.1100862
wa,2020-06-27,0.4033375
wi,2020-06-27,0.4203991
wv,2020-06-27,0.4654424
wy,2020-06-27,0.8675363
ak,2020-06-28,0.5655358
al,2020-06-28,0.8099323
ar,2020-06-28,0.8188573
az,2020-06-28,1.2491412
ca,2020-06-28,0.6026097
co,2020-06-28,0.5269428
ct,2020-06-28,0.1566957
dc,2020-06-28,0.2829929
de,2020-06-28,0.5559286
fl,2020-06-28,0.8204217
ga,2020-06-28,0.8183965
hi,2020-06-28,0.1099533
ia,2020-06-28,0.6453616
id,2020-06-28,0.6431922
il,2020-06-28,0.4514228
in,2020-06-28,0.4908656
ks,2020-06-28,0.6663651
ky,2020-06-28,0.4810145
la,2020-06-28,0.9091281
ma,2020-06-28,0.2951935
md,2020-06-28,0.5899544
me,2020-06-28,0.3109297
mi,2020-06-28,0.3425978
mn,2020-06-28,0.3543863
mo,2020-06-28,0.6796259
ms,2020-06-28,0.9308236
mt,2020-06-28,0.5110643
nc,2020-06-28,0.4502792
nd,2020-06-28,0.9362087
ne,2020-06-28,0.5308333
nh,2020-06-28,0.4154811
nj,2020-06-28,0.5052874
nm,2020-06-28,0.4576889
nv,2020-06-28,0.5558841
ny,2020-06-28,0.4200733
oh,2020-06-28,0.4038207
ok,2020-06-28,0.6729428
or,2020-06-28,0.3308648
pa,2020-06-28,0.4199134
pr,2020-06-28,0.6323282
ri,2020-06-28,0.4582347
sc,2020-06-28,0.9024475
sd,2020-06-28,1.2051144
tn,2020-06-28,0.5781947
tx,2020-06-28,1.1738913
ut,2020-06-28,0.5279401
va,2020-06-28,0.4011078
vt,2020-06-28,0.134008
wa,2020-06-28,0.4378165
wi,2020-06-28,0.3900793
wv,2020-06-28,0.5066516
wy,2020-06-28,0.9446174
ak,2020-06-29,0.1201362
al,2020-06-29,0.856758
ar,2020-06-29,0.9344848
az,2020-06-29,1.2131481
ca,2020-06-29,0.64963
co,2020-06-29,0.5117591
ct,2020-06-29,0.1549696
dc,2020-06-29,0.2853674
de,2020-06-29,0.6711279
fl,2020-06-29,0.8369704
ga,2020-06-29,0.8716116
hi,2020-06-29,0.229729
ia,2020-06-29,0.6595712
id,2020-06-29,0.5273739
il,2020-06-29,0.4104578
in,2020-06-29,0.4823645
ks,2020-06-29,0.524396
ky,2020-06-29,0.5043991
la,2020-06-29,0.9460408
ma,2020-06-29,0.287167
md,2020-06-29,0.5933155
me,2020-06-29,0.3329234
mi,2020-06-29,0.3439405
mn,2020-06-29,0.3969347
mo,2020-06-29,0.6159385
ms,2020-06-29,0.9630213
mt,2020-06-29,0.3219922
nc,2020-06-29,0.4513602
nd,2020-06-29,0.996876
ne,2020-06-29,0.5193938
nh,2020-06-29,0.317031
nj,2020-06-29,0.4769168
nm,2020-06-29,0.553682
nv,2020-06-29,0.585631
ny,2020-06-29,0.4186592
oh,2020-06-29,0.4514733
ok,2020-06-29,0.7319493
or,2020-06-29,0.4223155
pa,2020-06-29,0.4755743
pr,2020-06-29,0.6380843
ri,2020-06-29,0.2958971
sc,2020-06-29,0.9789607
sd,2020-06-29,1.1366629
tn,2020-06-29,0.6156005
tx,2020-06-29,1.1948059
ut,2020-06-29,0.515052
va,2020-06-29,0.4086551
vt,2020-06-29,0.0803341
wa,2020-06-29,0.3622116
wi,2020-06-29,0.3845059
wv,2020-06-29,0.5570047
wy,2020-06-29,0.7513941
ak,2020-06-30,0.2461251
al,2020-06-30,0.9052355
ar,2020-06-30,0.8467495
az,2020-06-30,1.2886877
ca,2020-06-30,0.6603038
co,2020-06-30,0.4302
ct,2020-06-30,0.1818811
dc,2020-06-30,0.2841279
de,2020-06-30,0.4760996
fl,2020-06-30,0.8587234
ga,2020-06-30,0.8739028
hi,2020-06-30,0.2503281
ia,2020-06-30,0.6504837
id,2020-06-30,0.4797971
il,2020-06-30,0.3821789
in,2020-06-30,0.4781698
ks,2020-06-30,0.5477956
ky,2020-06-30,0.4699227
la,2020-06-30,1.0746312
ma,2020-06-30,0.2858692
md,2020-06-30,0.5343819
me,2020-06-30,0.2765248
mi,2020-06-30,0.3218862
mn,2020-06-30,0.4094252
mo,2020-06-30,0.7090609
ms,2020-06-30,0.9728938
mt,2020-06-30,0.3395083
nc,2020-06-30,0.4940655
nd,2020-06-30,0.8578845
ne,2020-06-30,0.6309365
nh,2020-06-30,0.2498232
nj,2020-06-30,0.4502347
nm,2020-06-30,0.6380271
nv,2020-06-30,0.5817891
ny,2020-06-30,0.4257876
oh,2020-06-30,0.4332001
ok,2020-06-30,0.713756
or,2020-06-30,0.4289586
pa,2020-06-30,0.4218691
pr,2020-06-30,0.6615431
ri,2020-06-30,0.2557774
sc,2020-06-30,0.9671943
sd,2020-06-30,1.0278216
tn,2020-06-30,0.6521468
tx,2020-06-30,1.2026782
ut,2020-06-30,0.4847441
va,2020-06-30,0.435395
vt,2020-06-30,0.0809847
wa,2020-06-30,0.3580914
wi,2020-06-30,0.4294247
wv,2020-06-30,0.6186448
wy,2020-06-30,0.8408637
ak,2020-07-01,0.3664562
al,2020-07-01,0.9321743
ar,2020-07-01,0.8511062
az,2020-07-01,1.3182825
ca,2020-07-01,0.6879019
co,2020-07-01,0.3985062
ct,2020-07-01,0.1655271
dc,2020-07-01,0.240147
de,2020-07-01,0.7345111
fl,2020-07-01,0.8955642
ga,2020-07-01,0.9679065
hi,2020-07-01,0.265362
ia,2020-07-01,0.6261552
id,2020-07-01,0.5768749
il,2020-07-01,0.3687657
in,2020-07-01,0.4815157
ks,2020-07-01,0.524499
ky,2020-07-01,0.4558567
la,2020-07-01,1.119673
ma,2020-07-01,0.3211303
md,2020-07-01,0.4272708
me,2020-07-01,0.2930683
mi,2020-07-01,0.3516549
mn,2020-07-01,0.3695348
mo,2020-07-01,0.7568262
ms,2020-07-01,0.996054
mt,2020-07-01,0.2800074
nc,2020-07-01,0.5086149
nd,2020-07-01,0.8975204
ne,2020-07-01,0.5638257
nh,2020-07-01,0.2536524
nj,2020-07-01,0.3804559
nm,2020-07-01,0.5861133
nv,2020-07-01,0.5310469
ny,2020-07-01,0.4183548
oh,2020-07-01,0.4404309
ok,2020-07-01,0.7897962
or,2020-07-01,0.3731571
pa,2020-07-01,0.4495447
pr,2020-07-01,0.6545746
ri,2020-07-01,0.1949021
sc,2020-07-01,1.0281292
sd,2020-07-01,0.726571
tn,2020-07-01,0.5837986
tx,2020-07-01,1.2552533
ut,2020-07-01,0.4549572
va,2020-07-01,0.4599203
vt,2020-07-01,0.0802801
wa,2020-07-01,0.3604039
wi,2020-07-01,0.4021542
wv,2020-07-01,0.6417408
wy,2020-07-01,0.8903694
ak,2020-07-02,0.4736021
al,2020-07-02,0.9488718
ar,2020-07-02,0.6816434
az,2020-07-02,1.2590099
ca,2020-07-02,0.6691169
co,2020-07-02,0.3684202
ct,2020-07-02,0.1978364
dc,2020-07-02,0.1842648
de,2020-07-02,0.6250959
fl,2020-07-02,0.9449305
ga,2020-07-02,0.9307631
hi,2020-07-02,0.2346134
ia,2020-07-02,0.6199134
id,2020-07-02,0.546624
il,2020-07-02,0.3676089
in,2020-07-02,0.4938051
ks,2020-07-02,0.5616886
ky,2020-07-02,0.4531888
la,2020-07-02,1.2202107
ma,2020-07-02,0.359453
md,2020-07-02,0.4313442
me,2020-07-02,0.2397757
mi,2020-07-02,0.4037348
mn,2020-07-02,0.3723025
mo,2020-07-02,0.6310248
ms,2020-07-02,1.0600101
mt,2020-07-02,0.3301892
nc,2020-07-02,0.48491
nd,2020-07-02,0.9187855
ne,2020-07-02,0.5835865
nh,2020-07-02,0.2058614
nj,2020-07-02,0.355484
nm,2020-07-02,0.5418204
nv,2020-07-02,0.4986298
ny,2020-07-02,0.3618851
oh,2020-07-02,0.4591475
ok,2020-07-02,0.8867175
or,2020-07-02,0.3962546
pa,2020-07-02,0.4200099
pr,2020-07-02,0.0
ri,2020-07-02,0.2511602
sc,2020-07-02,0.9556012
sd,2020-07-02,0.4263896
tn,2020-07-02,0.5422518
tx,2020-07-02,1.2993711
ut,2020-07-02,0.3745624
va,2020-07-02,0.4525427
vt,2020-07-02,0.0806645
wa,2020-07-02,0.3463649
wi,2020-07-02,0.4143578
wv,2020-07-02,0.5894207
wy,2020-07-02,0.7923794
ak,2020-07-03,0.4899509
al,2020-07-03,0.9500192
ar,2020-07-03,0.7630394
az,2020-07-03,1.2090152
ca,2020-07-03,0.6603017
co,2020-07-03,0.4347588
ct,2020-07-03,0.1729278
dc,2020-07-03,0.1979818
de,2020-07-03,0.5666813
fl,2020-07-03,0.9743378
ga,2020-07-03,0.8657241
hi,2020-07-03,0.4106398
ia,2020-07-03,0.5363833
id,2020-07-03,0.5006507
il,2020-07-03,0.3694167
in,2020-07-03,0.4836979
ks,2020-07-03,0.5226781
ky,2020-07-03,0.4296213
la,2020-07-03,1.1726122
ma,2020-07-03,0.2941223
md,2020-07-03,0.3817385
me,2020-07-03,0.2479824
mi,2020-07-03,0.4313956
mn,2020-07-03,0.4034562
mo,2020-07-03,0.6349037
ms,2020-07-03,1.1010696
mt,2020-07-03,0.4017673
nc,2020-07-03,0.526898
nd,2020-07-03,1.1322205
ne,2020-07-03,0.5780536
nh,2020-07-03,0.2589212
nj,2020-07-03,0.3228368
nm,2020-07-03,0.5351818
nv,2020-07-03,0.4753034
ny,2020-07-03,0.3282213
oh,2020-07-03,0.5195817
ok,2020-07-03,0.8755738
or,2020-07-03,0.4029033
pa,2020-07-03,0.393281
pr,2020-07-03,0.0
ri,2020-07-03,0.1887421
sc,2020-07-03,0.9728259
sd,2020-07-03,0.4614233
tn,2020-07-03,0.5969031
tx,2020-07-03,1.3601828
ut,2020-07-03,0.3202551
va,2020-07-03,0.4537439
vt,2020-07-03,0.11199
wa,2020-07-03,0.2995977
wi,2020-07-03,0.4489006
wv,2020-07-03,0.5689928
wy,2020-07-03,0.8638418
ak,2020-07-04,0.4455675
al,2020-07-04,0.9426411
ar,2020-07-04,0.768747
az,2020-07-04,1.2290345
ca,2020-07-04,0.6603763
co,2020-07-04,0.4289697
ct,2020-07-04,0.2026265
dc,2020-07-04,0.1937252
de,2020-07-04,0.4590152
fl,2020-07-04,0.9761003
ga,2020-07-04,0.8805202
hi,2020-07-04,0.3840627
ia,2020-07-04,0.4532784
id,2020-07-04,0.6190706
il,2020-07-04,0.4173808
in,2020-07-04,0.4893466
ks,2020-07-04,0.5543203
ky,2020-07-04,0.4353791
la,2020-07-04,1.1108155
ma,2020-07-04,0.3468216
md,2020-07-04,0.3369776
me,2020-07-04,0.2260756
mi,2020-07-04,0.4417035
mn,2020-07-04,0.407296
mo,2020-07-04,0.6335771
ms,2020-07-04,1.1795314
mt,2020-07-04,0.4020531
nc,2020-07-04,0.5716553
nd,2020-07-04,1.2725595
ne,2020-07-04,0.5141435
nh,2020-07-04,0.2432176
nj,2020-07-04,0.3228269
nm,2020-07-04,0.3933767
nv,2020-07-04,0.4580878
ny,2020-07-04,0.3320374
oh,2020-07-04,0.5738435
ok,2020-07-04,0.9000353
or,2020-07-04,0.4142435
pa,2020-07-04,0.3480374
pr,2020-07-04,0.0
ri,2020-07-04,0.1794337
sc,2020-07-04,0.9339283
sd,2020-07-04,0.4285921
tn,2020-07-04,0.6332257
tx,2020-07-04,1.39477
ut,2020-07-04,0.4489672
va,2020-07-04,0.4177524
vt,2020-07-04,0.1134325
wa,2020-07-04,0.2736275
wi,2020-07-04,0.3819263
wv,2020-07-04,0.440751
wy,2020-07-04,0.5545756
ak,2020-07-05,0.6117575
al,2020-07-05,0.8640966
ar,2020-07-05,0.8029659
az,2020-07-05,1.2119603
ca,2020-07-05,0.6629669
co,2020-07-05,0.3911616
ct,2020-07-05,0.2265015
dc,2020-07-05,0.0328629
de,2020-07-05,0.4549109
fl,2020-07-05,1.0225613
ga,2020-07-05,0.8992655
hi,2020-07-05,0.3767661
ia,2020-07-05,0.4979403
id,2020-07-05,0.7011048
il,2020-07-05,0.4017362
in,2020-07-05,0.5001616
ks,2020-07-05,0.5134422
ky,2020-07-05,0.4166514
la,2020-07-05,1.0639166
ma,2020-07-05,0.3958589
md,2020-07-05,0.29155
me,2020-07-05,0.2377335
mi,2020-07-05,0.4206453
mn,2020-07-05,0.3864769
mo,2020-07-05,0.6561432
ms,2020-07-05,1.102425
mt,2020-07-05,0.5800352
nc,2020-07-05,0.5555509
nd,2020-07-05,1.1455935
ne,2020-07-05,0.591022
nh,2020-07-05,0.217089
nj,2020-07-05,0.2633228
nm,2020-07-05,0.4076843
nv,2020-07-05,0.5354954
ny,2020-07-05,0.3444201
