geo_value,time_value,covid_admissions
ca,2020-10-20,1.307665
co,2020-10-20,2.547851
ct,2020-10-20,3.113258
dc,2020-10-20,1.048427
de,2020-10-20,4.492507
fl,2020-10-20,3.357661
ga,2020-10-20,6.009253
hi,2020-10-20,5.96373
ia,2020-10-20,3.61836
id,2020-10-20,4.803781
il,2020-10-20,5.410954
in,2020-10-20,6.181902
ks,2020-10-20,3.901392
ky,2020-10-20,4.218911
la,2020-10-20,1.79265
ma,2020-10-20,2.821057
md,2020-10-20,4.111394
me,2020-10-20,1.678178
mi,2020-10-20,2.990543
mn,2020-10-20,1.528156
mo,2020-10-20,6.522518
ms,2020-10-20,3.922031
nc,2020-10-20,5.751159
ne,2020-10-20,2.331897
nh,2020-10-20,0.784571
nj,2020-10-20,3.343417
nm,2020-10-20,7.590933
nv,2020-10-20,3.503177
ny,2020-10-20,1.337966
oh,2020-10-20,2.27522
ok,2020-10-20,6.575843
or,2020-10-20,1.099977
pa,2020-10-20,1.947157
ri,2020-10-20,0.620194
sc,2020-10-20,5.339491
sd,2020-10-20,10.586477
tn,2020-10-20,6.255509
tx,2020-10-20,7.445276
ut,2020-10-20,4.743477
va,2020-10-20,3.673916
vt,2020-10-20,0.161092
wa,2020-10-20,1.183794
wi,2020-10-20,7.950938
wv,2020-10-20,1.626607
al,2020-10-21,7.169084
ar,2020-10-21,7.008136
az,2020-10-21,2.545266
ca,2020-10-21,1.336257
co,2020-10-21,2.387272
ct,2020-10-21,3.376568
dc,2020-10-21,1.009422
de,2020-10-21,5.223594
fl,2020-10-21,3.359133
ga,2020-10-21,5.892261
hi,2020-10-21,5.519901
ia,2020-10-21,3.88948
id,2020-10-21,4.861201
il,2020-10-21,5.940242
in,2020-10-21,5.990951
ks,2020-10-21,3.843205
ky,2020-10-21,4.342193
la,2020-10-21,1.92619
ma,2020-10-21,2.5937
md,2020-10-21,4.13707
me,2020-10-21,1.278398
mi,2020-10-21,3.240779
mn,2020-10-21,1.320401
mo,2020-10-21,6.911381
ms,2020-10-21,4.037022
mt,2020-10-21,4.129314
nc,2020-10-21,5.40274
ne,2020-10-21,2.547281
nh,2020-10-21,0.631327
nj,2020-10-21,3.388813
nm,2020-10-21,8.755106
nv,2020-10-21,3.467139
ny,2020-10-21,1.339215
oh,2020-10-21,2.301946
ok,2020-10-21,6.714812
or,2020-10-21,1.179971
pa,2020-10-21,1.889308
ri,2020-10-21,0.77243
sc,2020-10-21,5.16059
sd,2020-10-21,10.334499
tn,2020-10-21,6.251639
tx,2020-10-21,7.173547
ut,2020-10-21,4.343297
va,2020-10-21,3.749129
vt,2020-10-21,0.160238
wa,2020-10-21,1.282124
wi,2020-10-21,8.547107
wv,2020-10-21,1.581625
al,2020-10-22,7.0478
ar,2020-10-22,7.035446
az,2020-10-22,2.3278
ca,2020-10-22,1.414984
co,2020-10-22,2.255151
ct,2020-10-22,3.67483
dc,2020-10-22,1.045773
de,2020-10-22,6.166549
fl,2020-10-22,3.402405
ga,2020-10-22,5.699416
hi,2020-10-22,5.162053
ia,2020-10-22,3.890028
id,2020-10-22,4.86723
il,2020-10-22,6.512107
in,2020-10-22,5.793187
ks,2020-10-22,3.439949
ky,2020-10-22,4.365111
la,2020-10-22,1.974751
ma,2020-10-22,2.312261
md,2020-10-22,4.047283
me,2020-10-22,0.843095
mi,2020-10-22,3.737973
mn,2020-10-22,1.152101
mo,2020-10-22,7.142857
ms,2020-10-22,4.301721
mt,2020-10-22,5.420524
nc,2020-10-22,5.326263
ne,2020-10-22,2.705894
nh,2020-10-22,0.462272
nj,2020-10-22,3.462042
nm,2020-10-22,9.339125
nv,2020-10-22,3.542818
ny,2020-10-22,1.340437
oh,2020-10-22,2.456321
ok,2020-10-22,6.31754
or,2020-10-22,1.167082
pa,2020-10-22,1.680604
ri,2020-10-22,0.949297
sc,2020-10-22,5.371918
sd,2020-10-22,9.883369
tn,2020-10-22,6.164704
tx,2020-10-22,7.112677
ut,2020-10-22,4.10409
va,2020-10-22,3.733133
vt,2020-10-22,0.16169
wa,2020-10-22,1.487664
wi,2020-10-22,8.765467
wv,2020-10-22,1.640424
al,2020-10-23,7.049274
ar,2020-10-23,6.888904
az,2020-10-23,2.34591
ca,2020-10-23,1.424639
co,2020-10-23,2.331909
ct,2020-10-23,3.790922
dc,2020-10-23,0.963957
de,2020-10-23,7.064286
fl,2020-10-23,3.305833
ga,2020-10-23,5.445575
hi,2020-10-23,4.876747
ia,2020-10-23,3.67458
id,2020-10-23,5.029
il,2020-10-23,6.801773
in,2020-10-23,5.938094
ks,2020-10-23,2.99054
ky,2020-10-23,4.761325
la,2020-10-23,1.856368
ma,2020-10-23,2.116536
md,2020-10-23,3.953003
me,2020-10-23,0.495894
mi,2020-10-23,4.231883
mn,2020-10-23,1.002655
mo,2020-10-23,7.260019
ms,2020-10-23,4.307032
mt,2020-10-23,6.622038
nc,2020-10-23,5.169594
ne,2020-10-23,2.831765
nh,2020-10-23,0.394482
nj,2020-10-23,3.126302
nm,2020-10-23,9.327572
nv,2020-10-23,3.658642
ny,2020-10-23,1.354976
oh,2020-10-23,2.532957
ok,2020-10-23,6.078431
or,2020-10-23,1.15909
pa,2020-10-23,1.59417
ri,2020-10-23,1.129253
sc,2020-10-23,5.238803
sd,2020-10-23,9.197989
tn,2020-10-23,6.056823
tx,2020-10-23,6.809611
ut,2020-10-23,4.045477
va,2020-10-23,3.786274
vt,2020-10-23,0.165199
wa,2020-10-23,1.502288
wi,2020-10-23,8.667785
wv,2020-10-23,1.893143
al,2020-10-24,6.94408
ar,2020-10-24,6.865473
az,2020-10-24,2.292095
ca,2020-10-24,1.397416
co,2020-10-24,2.28564
ct,2020-10-24,4.041657
dc,2020-10-24,0.84995
de,2020-10-24,8.223684
fl,2020-10-24,3.197376
ga,2020-10-24,5.140499
hi,2020-10-24,4.539438
ia,2020-10-24,3.361884
id,2020-10-24,5.185759
il,2020-10-24,6.841654
in,2020-10-24,5.897163
ks,2020-10-24,2.689042
ky,2020-10-24,5.128
la,2020-10-24,1.790763
ma,2020-10-24,2.138609
md,2020-10-24,3.74488
me,2020-10-24,0.228152
mi,2020-10-24,4.617733
mn,2020-10-24,0.924861
mo,2020-10-24,6.905906
ms,2020-10-24,3.927412
mt,2020-10-24,7.833368
nc,2020-10-24,5.162676
ne,2020-10-24,2.663542
nh,2020-10-24,0.438101
nj,2020-10-24,3.034411
nm,2020-10-24,9.040906
nv,2020-10-24,3.753957
ny,2020-10-24,1.38166
oh,2020-10-24,2.640192
ok,2020-10-24,5.818737
or,2020-10-24,1.222453
pa,2020-10-24,1.575607
ri,2020-10-24,1.216398
sc,2020-10-24,5.166515
sd,2020-10-24,8.578685
tn,2020-10-24,6.037183
tx,2020-10-24,6.603669
ut,2020-10-24,4.131569
va,2020-10-24,3.80646
vt,2020-10-24,0.169674
wa,2020-10-24,1.646833
wi,2020-10-24,8.772005
wv,2020-10-24,2.184186
al,2020-10-25,6.791759
ar,2020-10-25,7.227475
az,2020-10-25,2.453493
ca,2020-10-25,1.395874
co,2020-10-25,2.40603
ct,2020-10-25,4.109452
dc,2020-10-25,0.765801
de,2020-10-25,8.982895
fl,2020-10-25,3.512924
ga,2020-10-25,5.212977
hi,2020-10-25,4.323121
ia,2020-10-25,3.084056
id,2020-10-25,5.141317
il,2020-10-25,7.132729
in,2020-10-25,5.560503
ks,2020-10-25,2.470886
ky,2020-10-25,5.487689
la,2020-10-25,1.668657
ma,2020-10-25,2.256439
md,2020-10-25,3.639359
me,2020-10-25,0.171442
mi,2020-10-25,4.793957
mn,2020-10-25,0.892205
mo,2020-10-25,7.024056
ms,2020-10-25,3.717563
nc,2020-10-25,5.500396
ne,2020-10-25,2.388355
nh,2020-10-25,0.554113
nj,2020-10-25,3.244294
nm,2020-10-25,8.695289
nv,2020-10-25,3.98551
ny,2020-10-25,1.387085
oh,2020-10-25,3.078059
ok,2020-10-25,5.749319
or,2020-10-25,1.22262
pa,2020-10-25,1.83168
ri,2020-10-25,1.198061
sc,2020-10-25,4.951528
sd,2020-10-25,8.114104
tn,2020-10-25,6.201238
tx,2020-10-25,6.802
ut,2020-10-25,4.263718
va,2020-10-25,3.947468
vt,2020-10-25,0.178757
wa,2020-10-25,1.766343
wi,2020-10-25,9.352162
wv,2020-10-25,2.399693
al,2020-10-26,6.759519
ar,2020-10-26,7.727772
az,2020-10-26,2.773264
ca,2020-10-26,1.295724
co,2020-10-26,2.896766
ct,2020-10-26,4.296882
dc,2020-10-26,0.648435
de,2020-10-26,9.325557
fl,2020-10-26,3.502581
ga,2020-10-26,5.333471
hi,2020-10-26,4.149191
ia,2020-10-26,2.970809
id,2020-10-26,4.934307
il,2020-10-26,7.248085
in,2020-10-26,5.442112
ks,2020-10-26,2.399252
ky,2020-10-26,5.774184
la,2020-10-26,1.719998
ma,2020-10-26,2.22546
md,2020-10-26,3.679464
me,2020-10-26,0.173387
mi,2020-10-26,4.925992
mn,2020-10-26,0.901196
mo,2020-10-26,7.341493
ms,2020-10-26,3.634587
nc,2020-10-26,5.674448
ne,2020-10-26,2.214109
nh,2020-10-26,0.748908
nj,2020-10-26,3.353617
nm,2020-10-26,8.287845
nv,2020-10-26,4.167677
ny,2020-10-26,1.46545
oh,2020-10-26,3.272318
ok,2020-10-26,5.631
or,2020-10-26,1.180128
pa,2020-10-26,2.136082
ri,2020-10-26,1.105616
sc,2020-10-26,5.033793
sd,2020-10-26,7.86862
tn,2020-10-26,6.465304
tx,2020-10-26,7.155269
ut,2020-10-26,4.650609
va,2020-10-26,4.137372
vt,2020-10-26,0.189121
wa,2020-10-26,1.991018
wi,2020-10-26,9.539719
wv,2020-10-26,2.778016
al,2020-10-27,6.442637
ar,2020-10-27,8.027931
az,2020-10-27,3.267584
ca,2020-10-27,1.348026
co,2020-10-27,2.94072
ct,2020-10-27,4.702615
dc,2020-10-27,0.548098
de,2020-10-27,9.210759
fl,2020-10-27,3.520793
ga,2020-10-27,5.046141
hi,2020-10-27,3.710659
ia,2020-10-27,3.17497
id,2020-10-27,4.77353
il,2020-10-27,7.382801
in,2020-10-27,5.627967
ks,2020-10-27,2.767755
ky,2020-10-27,6.278482
la,2020-10-27,1.576018
ma,2020-10-27,2.338631
md,2020-10-27,3.673847
me,2020-10-27,0.170712
mi,2020-10-27,5.165778
mn,2020-10-27,0.963233
mo,2020-10-27,7.016473
ms,2020-10-27,3.824452
nc,2020-10-27,5.429281
ne,2020-10-27,2.513109
nh,2020-10-27,1.016757
nj,2020-10-27,3.66354
nm,2020-10-27,8.262366
nv,2020-10-27,4.084089
ny,2020-10-27,1.529137
oh,2020-10-27,3.276845
ok,2020-10-27,5.362741
or,2020-10-27,1.240159
pa,2020-10-27,2.342025
ri,2020-10-27,1.062914
sc,2020-10-27,4.850834
sd,2020-10-27,7.716392
tn,2020-10-27,6.019419
tx,2020-10-27,7.670518
ut,2020-10-27,4.763987
va,2020-10-27,4.275015
vt,2020-10-27,0.200524
wa,2020-10-27,2.167726
wi,2020-10-27,9.856275
wv,2020-10-27,2.899239
al,2020-10-28,6.336201
ar,2020-10-28,8.287524
az,2020-10-28,3.150343
ca,2020-10-28,1.604065
co,2020-10-28,2.95361
ct,2020-10-28,4.782482
dc,2020-10-28,0.473573
de,2020-10-28,8.891786
fl,2020-10-28,3.561747
ga,2020-10-28,4.749173
hi,2020-10-28,3.212861
ia,2020-10-28,3.647708
id,2020-10-28,4.550536
il,2020-10-28,7.285893
in,2020-10-28,5.948326
ks,2020-10-28,3.279027
ky,2020-10-28,6.444914
la,2020-10-28,1.580747
ma,2020-10-28,2.625774
md,2020-10-28,3.439797
me,2020-10-28,0.237009
mi,2020-10-28,5.351126
mn,2020-10-28,1.141705
mo,2020-10-28,7.114131
ms,2020-10-28,3.860619
nc,2020-10-28,5.029532
ne,2020-10-28,2.77079
nh,2020-10-28,1.246115
nj,2020-10-28,3.830907
nm,2020-10-28,8.216038
nv,2020-10-28,3.831883
ny,2020-10-28,1.521557
oh,2020-10-28,3.266333
ok,2020-10-28,4.845951
or,2020-10-28,1.293829
pa,2020-10-28,2.344791
ri,2020-10-28,1.060845
sc,2020-10-28,5.022336
sd,2020-10-28,7.570707
tn,2020-10-28,5.874866
tx,2020-10-28,7.454925
ut,2020-10-28,4.626699
va,2020-10-28,4.260233
vt,2020-10-28,0.222499
wa,2020-10-28,2.220186
wi,2020-10-28,9.559161
wv,2020-10-28,2.870629
al,2020-10-29,6.387486
ar,2020-10-29,8.411513
az,2020-10-29,3.401108
ca,2020-10-29,1.771751
co,2020-10-29,2.916762
ct,2020-10-29,5.222369
dc,2020-10-29,0.368679
de,2020-10-29,8.692144
fl,2020-10-29,3.574822
ga,2020-10-29,4.693851
hi,2020-10-29,2.759813
ia,2020-10-29,4.258332
id,2020-10-29,4.350806
il,2020-10-29,7.482022
in,2020-10-29,6.539993
ks,2020-10-29,3.857627
ky,2020-10-29,6.296778
la,2020-10-29,1.807812
ma,2020-10-29,2.739233
md,2020-10-29,3.215287
me,2020-10-29,0.540432
mi,2020-10-29,5.15271
mn,2020-10-29,1.454046
mo,2020-10-29,6.80144
ms,2020-10-29,3.67998
nc,2020-10-29,4.715056
ne,2020-10-29,3.257267
nh,2020-10-29,1.482351
nj,2020-10-29,3.608919
nm,2020-10-29,8.819606
nv,2020-10-29,3.767413
ny,2020-10-29,1.683333
oh,2020-10-29,3.415109
ok,2020-10-29,4.424668
or,2020-10-29,1.559141
pa,2020-10-29,2.485637
ri,2020-10-29,1.204631
sc,2020-10-29,5.005911
sd,2020-10-29,7.581523
tn,2020-10-29,5.659393
tx,2020-10-29,7.148843
ut,2020-10-29,4.42316
va,2020-10-29,4.355154
vt,2020-10-29,0.247099
wa,2020-10-29,2.257007
wi,2020-10-29,9.759596
wv,2020-10-29,2.717415
al,2020-10-30,6.153553
ar,2020-10-30,8.885524
az,2020-10-30,3.602636
ca,2020-10-30,1.920908
co,2020-10-30,3.048988
ct,2020-10-30,5.406655
dc,2020-10-30,0.341161
de,2020-10-30,8.467221
fl,2020-10-30,3.608398
ga,2020-10-30,4.714054
hi,2020-10-30,2.221777
ia,2020-10-30,4.985594
id,2020-10-30,4.158424
il,2020-10-30,7.673069
in,2020-10-30,7.100293
ks,2020-10-30,4.477739
ky,2020-10-30,6.832481
la,2020-10-30,2.058773
ma,2020-10-30,3.159196
md,2020-10-30,3.050139
me,2020-10-30,0.911129
mi,2020-10-30,4.969845
mn,2020-10-30,1.820693
mo,2020-10-30,6.748936
ms,2020-10-30,3.609051
nc,2020-10-30,4.659176
ne,2020-10-30,3.669908
nh,2020-10-30,1.728711
nj,2020-10-30,3.810441
nm,2020-10-30,9.621747
nv,2020-10-30,3.836052
ny,2020-10-30,1.733407
oh,2020-10-30,3.390376
ok,2020-10-30,4.121657
or,2020-10-30,1.765302
pa,2020-10-30,2.747653
ri,2020-10-30,1.317101
sc,2020-10-30,5.075257
sd,2020-10-30,7.425299
tn,2020-10-30,6.036003
tx,2020-10-30,7.198388
ut,2020-10-30,4.068434
va,2020-10-30,4.121582
vt,2020-10-30,0.269351
wa,2020-10-30,2.290982
wi,2020-10-30,9.882966
wv,2020-10-30,2.566817
al,2020-10-31,6.007044
ar,2020-10-31,9.337849
az,2020-10-31,3.656854
ca,2020-10-31,2.0821
co,2020-10-31,3.116564
ct,2020-10-31,5.930052
dc,2020-10-31,0.332212
de,2020-10-31,8.250138
fl,2020-10-31,3.509164
ga,2020-10-31,4.827113
hi,2020-10-31,1.688035
ia,2020-10-31,5.689822
id,2020-10-31,3.895969
il,2020-10-31,7.910142
in,2020-10-31,7.493203
ks,2020-10-31,4.61606
ky,2020-10-31,7.492555
la,2020-10-31,2.344201
ma,2020-10-31,3.652186
md,2020-10-31,2.836398
me,2020-10-31,1.239399
mi,2020-10-31,5.175447
mn,2020-10-31,2.211001
mo,2020-10-31,6.862033
ms,2020-10-31,3.658019
nc,2020-10-31,4.597012
ne,2020-10-31,3.925539
nh,2020-10-31,1.807917
nj,2020-10-31,3.817063
nm,2020-10-31,10.475997
nv,2020-10-31,3.822981
ny,2020-10-31,1.915549
oh,2020-10-31,3.36239
ok,2020-10-31,3.865829
or,2020-10-31,1.941145
pa,2020-10-31,3.123268
ri,2020-10-31,1.531725
sc,2020-10-31,5.322849
sd,2020-10-31,7.944624
tn,2020-10-31,5.980156
tx,2020-10-31,7.0103
ut,2020-10-31,3.883252
va,2020-10-31,4.261809
vt,2020-10-31,0.287893
wa,2020-10-31,2.412737
wi,2020-10-31,9.999804
wv,2020-10-31,2.318247
al,2020-11-01,5.866668
ar,2020-11-01,9.497221
az,2020-11-01,3.934322
ca,2020-11-01,2.305067
co,2020-11-01,3.398276
ct,2020-11-01,6.325798
dc,2020-11-01,0.391649
de,2020-11-01,7.925266
fl,2020-11-01,3.540303
ga,2020-11-01,5.274828
hi,2020-11-01,1.278875
ia,2020-11-01,6.477715
id,2020-11-01,3.620093
il,2020-11-01,8.355389
in,2020-11-01,8.054512
ks,2020-11-01,4.614386
ky,2020-11-01,7.932603
la,2020-11-01,2.641093
ma,2020-11-01,3.929525
md,2020-11-01,2.715201
me,2020-11-01,1.838296
mi,2020-11-01,5.725334
mn,2020-11-01,2.592923
mo,2020-11-01,7.007267
ms,2020-11-01,3.738194
nc,2020-11-01,4.743009
ne,2020-11-01,4.248461
nh,2020-11-01,1.827445
nj,2020-11-01,3.998427
nm,2020-11-01,11.696077
nv,2020-11-01,3.814608
ny,2020-11-01,1.982317
oh,2020-11-01,3.705009
ok,2020-11-01,3.928787
or,2020-11-01,2.17533
pa,2020-11-01,3.519859
ri,2020-11-01,1.74299
sc,2020-11-01,5.505784
sd,2020-11-01,8.826197
tn,2020-11-01,6.102665
tx,2020-11-01,6.993004
ut,2020-11-01,3.618055
va,2020-11-01,3.942498
vt,2020-11-01,0.309677
wa,2020-11-01,2.607529
wi,2020-11-01,9.957741
wv,2020-11-01,2.235355
al,2020-11-02,5.867071
ar,2020-11-02,9.779996
az,2020-11-02,4.27429
ca,2020-11-02,2.614088
co,2020-11-02,3.66749
ct,2020-11-02,6.868209
dc,2020-11-02,0.456207
de,2020-11-02,7.628696
fl,2020-11-02,3.826766
ga,2020-11-02,5.381055
hi,2020-11-02,0.980747
ia,2020-11-02,7.257988
id,2020-11-02,3.478883
il,2020-11-02,8.796317
in,2020-11-02,8.358539
ks,2020-11-02,5.039734
ky,2020-11-02,8.459582
la,2020-11-02,2.902482
ma,2020-11-02,4.26018
md,2020-11-02,2.708267
me,2020-11-02,2.467714
mi,2020-11-02,6.504877
mn,2020-11-02,2.984959
mo,2020-11-02,7.692823
ms,2020-11-02,3.907416
nc,2020-11-02,4.787005
ne,2020-11-02,4.942611
nh,2020-11-02,1.903992
nj,2020-11-02,4.331364
nm,2020-11-02,13.192343
nv,2020-11-02,4.06625
ny,2020-11-02,1.995498
oh,2020-11-02,3.95613
ok,2020-11-02,4.399109
or,2020-11-02,2.349982
pa,2020-11-02,3.973456
ri,2020-11-02,2.010301
sc,2020-11-02,5.444262
sd,2020-11-02,9.966559
tn,2020-11-02,6.735808
tx,2020-11-02,7.975708
ut,2020-11-02,3.502239
va,2020-11-02,3.733109
vt,2020-11-02,0.32577
wa,2020-11-02,2.702675
wi,2020-11-02,10.627293
wv,2020-11-02,2.28064
wy,2020-11-02,10.816367
al,2020-11-03,5.648235
ar,2020-11-03,9.21781
az,2020-11-03,4.474917
ca,2020-11-03,2.632208
co,2020-11-03,3.829546
ct,2020-11-03,6.677391
dc,2020-11-03,0.620879
de,2020-11-03,7.24696
fl,2020-11-03,3.804469
ga,2020-11-03,5.314915
hi,2020-11-03,0.777635
ia,2020-11-03,7.786438
id,2020-11-03,3.533762
il,2020-11-03,9.21914
in,2020-11-03,8.276687
ks,2020-11-03,5.29128
ky,2020-11-03,9.124841
la,2020-11-03,3.058762
ma,2020-11-03,4.503191
md,2020-11-03,2.803196
me,2020-11-03,3.06788
mi,2020-11-03,7.079733
mn,2020-11-03,3.254086
mo,2020-11-03,8.110982
ms,2020-11-03,4.019302
nc,2020-11-03,4.788509
ne,2020-11-03,5.571349
nh,2020-11-03,2.035931
nj,2020-11-03,4.14286
nm,2020-11-03,14.549049
nv,2020-11-03,4.64317
ny,2020-11-03,1.98647
oh,2020-11-03,4.265411
ok,2020-11-03,4.487773
or,2020-11-03,2.606408
pa,2020-11-03,4.118412
ri,2020-11-03,2.175655
sc,2020-11-03,5.338573
tn,2020-11-03,6.546209
tx,2020-11-03,7.72751
ut,2020-11-03,3.522206
va,2020-11-03,3.751396
vt,2020-11-03,0.338896
wa,2020-11-03,2.773969
wi,2020-11-03,10.989058
wv,2020-11-03,2.478993
wy,2020-11-03,10.557099
al,2020-11-04,5.462642
ar,2020-11-04,8.148008
az,2020-11-04,4.706762
ca,2020-11-04,2.599379
co,2020-11-04,4.307921
ct,2020-11-04,6.521588
dc,2020-11-04,0.77249
de,2020-11-04,6.897051
fl,2020-11-04,3.904393
ga,2020-11-04,5.069464
hi,2020-11-04,0.664593
ia,2020-11-04,8.299046
id,2020-11-04,3.740614
il,2020-11-04,9.394974
in,2020-11-04,8.034246
ks,2020-11-04,5.241935
ky,2020-11-04,9.440615
la,2020-11-04,3.117212
ma,2020-11-04,4.702105
md,2020-11-04,2.719949
me,2020-11-04,3.390485
mi,2020-11-04,7.318528
mn,2020-11-04,3.447254
mo,2020-11-04,8.72387
ms,2020-11-04,4.119644
nc,2020-11-04,5.05398
ne,2020-11-04,6.012394
nh,2020-11-04,2.094723
nj,2020-11-04,3.910681
nm,2020-11-04,15.765407
nv,2020-11-04,5.281524
ny,2020-11-04,2.154226
oh,2020-11-04,4.258755
ok,2020-11-04,4.173579
or,2020-11-04,2.936719
pa,2020-11-04,4.121103
ri,2020-11-04,2.184406
sc,2020-11-04,5.227661
tn,2020-11-04,6.254499
tx,2020-11-04,7.605606
ut,2020-11-04,3.718747
va,2020-11-04,3.643388
vt,2020-11-04,0.351872
wa,2020-11-04,2.806475
wi,2020-11-04,10.959319
wv,2020-11-04,2.650322
wy,2020-11-04,10.008
al,2020-11-05,5.343358
ar,2020-11-05,7.42265
az,2020-11-05,4.792483
ca,2020-11-05,2.6608
co,2020-11-05,4.617885
ct,2020-11-05,6.209544
dc,2020-11-05,0.898354
de,2020-11-05,6.687879
fl,2020-11-05,3.903846
ga,2020-11-05,4.78865
hi,2020-11-05,0.618216
ia,2020-11-05,8.609287
id,2020-11-05,3.879241
il,2020-11-05,9.654329
in,2020-11-05,7.648212
ks,2020-11-05,4.924342
ky,2020-11-05,9.810079
la,2020-11-05,3.378602
ma,2020-11-05,4.822872
md,2020-11-05,2.694503
me,2020-11-05,3.651246
mi,2020-11-05,7.441245
mn,2020-11-05,3.741136
mo,2020-11-05,9.145679
ms,2020-11-05,4.244644
nc,2020-11-05,5.011994
ne,2020-11-05,6.297249
nh,2020-11-05,2.102361
nj,2020-11-05,3.998567
nm,2020-11-05,16.799536
nv,2020-11-05,5.896184
ny,2020-11-05,1.977955
oh,2020-11-05,4.365928
ok,2020-11-05,4.077087
or,2020-11-05,3.214957
pa,2020-11-05,3.960404
ri,2020-11-05,2.143897
sc,2020-11-05,5.07799
tn,2020-11-05,6.138323
tx,2020-11-05,7.426625
ut,2020-11-05,3.883934
va,2020-11-05,3.598667
vt,2020-11-05,0.354287
wa,2020-11-05,2.784165
wi,2020-11-05,11.355395
wv,2020-11-05,2.887197
wy,2020-11-05,8.91357
al,2020-11-06,5.261993
ar,2020-11-06,7.147075
az,2020-11-06,4.795191
ca,2020-11-06,2.641253
co,2020-11-06,5.051505
ct,2020-11-06,6.412152
dc,2020-11-06,1.00973
de,2020-11-06,6.219388
fl,2020-11-06,3.878796
ga,2020-11-06,4.624835
hi,2020-11-06,0.628209
ia,2020-11-06,8.891844
id,2020-11-06,4.100121
il,2020-11-06,9.814342
in,2020-11-06,7.169075
ks,2020-11-06,4.746694
ky,2020-11-06,10.770646
la,2020-11-06,3.688354
ma,2020-11-06,4.60172
md,2020-11-06,2.865168
me,2020-11-06,3.755698
mi,2020-11-06,7.159765
mn,2020-11-06,4.106644
mo,2020-11-06,9.93887
ms,2020-11-06,4.343379
mt,2020-11-06,4.181804
nc,2020-11-06,5.038057
ne,2020-11-06,6.644118
nh,2020-11-06,2.188141
nj,2020-11-06,4.252636
nm,2020-11-06,16.918335
nv,2020-11-06,6.235701
ny,2020-11-06,2.030074
oh,2020-11-06,4.364962
ok,2020-11-06,3.908806
or,2020-11-06,3.459365
pa,2020-11-06,3.832578
ri,2020-11-06,2.042957
sc,2020-11-06,5.151663
tn,2020-11-06,6.035529
tx,2020-11-06,7.309081
ut,2020-11-06,4.126189
va,2020-11-06,3.549503
vt,2020-11-06,0.350162
wa,2020-11-06,2.527846
wi,2020-11-06,11.595118
wv,2020-11-06,3.025872
wy,2020-11-06,7.569662
al,2020-11-07,5.42918
ar,2020-11-07,7.366656
az,2020-11-07,4.784111
ca,2020-11-07,2.713216
co,2020-11-07,5.661999
ct,2020-11-07,6.471889
dc,2020-11-07,0.98372
de,2020-11-07,5.560367
fl,2020-11-07,3.934976
ga,2020-11-07,4.489474
hi,2020-11-07,0.686249
ia,2020-11-07,8.88448
id,2020-11-07,4.176765
il,2020-11-07,9.892216
in,2020-11-07,7.116106
ks,2020-11-07,4.587933
ky,2020-11-07,11.487295
la,2020-11-07,3.670127
ma,2020-11-07,4.4854
md,2020-11-07,3.108725
me,2020-11-07,3.736987
mi,2020-11-07,6.872924
mn,2020-11-07,4.470275
mo,2020-11-07,10.01826
ms,2020-11-07,4.419695
mt,2020-11-07,4.529276
nc,2020-11-07,4.949446
ne,2020-11-07,6.6523
nh,2020-11-07,2.170483
nj,2020-11-07,4.347659
nm,2020-11-07,17.135513
nv,2020-11-07,6.660752
ny,2020-11-07,1.983578
oh,2020-11-07,4.667808
ok,2020-11-07,3.681114
or,2020-11-07,3.561202
pa,2020-11-07,3.906476
ri,2020-11-07,1.805987
sc,2020-11-07,4.615174
tn,2020-11-07,5.979541
tx,2020-11-07,7.095756
ut,2020-11-07,4.48808
va,2020-11-07,3.432631
vt,2020-11-07,0.341397
wa,2020-11-07,2.315449
wi,2020-11-07,11.742789
wv,2020-11-07,3.079637
wy,2020-11-07,6.339875
al,2020-11-08,6.098835
ar,2020-11-08,7.573839
az,2020-11-08,5.073191
ca,2020-11-08,2.641747
co,2020-11-08,6.251926
ct,2020-11-08,6.771894
dc,2020-11-08,0.960905
de,2020-11-08,4.990532
fl,2020-11-08,4.051784
ga,2020-11-08,4.564813
hi,2020-11-08,0.845231
ia,2020-11-08,9.025321
id,2020-11-08,4.342625
il,2020-11-08,10.385066
in,2020-11-08,7.344653
ks,2020-11-08,4.526143
ky,2020-11-08,11.749566
la,2020-11-08,3.704752
ma,2020-11-08,4.724028
md,2020-11-08,3.54721
me,2020-11-08,3.810541
mi,2020-11-08,7.089904
mn,2020-11-08,4.980069
mo,2020-11-08,10.682636
ms,2020-11-08,4.466324
mt,2020-11-08,4.877904
nc,2020-11-08,5.24633
ne,2020-11-08,6.812448
nh,2020-11-08,2.212082
nj,2020-11-08,4.974413
nm,2020-11-08,17.271043
nv,2020-11-08,6.91325
ny,2020-11-08,2.016299
oh,2020-11-08,4.877829
ok,2020-11-08,3.768712
or,2020-11-08,3.518025
pa,2020-11-08,3.985307
ri,2020-11-08,1.528683
sc,2020-11-08,4.115869
tn,2020-11-08,6.134991
tx,2020-11-08,7.061615
ut,2020-11-08,4.686884
va,2020-11-08,3.228318
vt,2020-11-08,0.335829
wa,2020-11-08,2.14949
wi,2020-11-08,12.53491
wv,2020-11-08,3.140617
wy,2020-11-08,5.671205
al,2020-11-09,6.767144
ar,2020-11-09,7.709739
az,2020-11-09,5.10448
